time,i,j,k,head
    0.000000   2   5   1    94.877556
    0.000000   3   5   1    94.901020
    0.000000   4   5   1    94.969091
    0.000000   5   5   1    95.099581
    0.000000   6   5   1    95.242839
    0.000000   7   5   1    95.342761
    0.000000   8   5   1    95.358884
    0.000000   9   5   1    95.269543
    0.000000  10   5   1    95.071036
    0.000000  11   5   1    94.777959
    0.000000  12   5   1    94.426262
    0.000000  13   5   1    94.078874
    0.000000  14   5   1    93.834065
    0.000000  15   5   1   999.999000
    0.000000   1   6   1   999.999000
    0.000000   2   6   1    94.877555
    0.000000   3   6   1    94.901021
    0.000000   4   6   1    94.969090
    0.000000   5   6   1    95.099582
    0.000000   6   6   1    95.242839
    0.000000   7   6   1    95.342761
    0.000000   8   6   1    95.358883
    0.000000   9   6   1    95.269544
    0.000000  10   6   1    95.071035
    0.000000  11   6   1    94.777960
    0.000000  12   6   1    94.426261
    0.000000  13   6   1    94.078875
    0.000000  14   6   1    93.834064
    0.000000  15   6   1   999.999000
    0.000000   1   7   1   999.999000
    0.000000   2   7   1    93.312045
    0.000000   3   7   1    93.321803
    0.000000   4   7   1    93.372487
    0.000000   5   7   1    93.517034
    0.000000   6   7   1    93.674712
    0.000000   7   7   1    93.784082
    0.000000   8   7   1    93.807788
    0.000000   9   7   1    93.727253
    0.000000  10   7   1    93.540237
    0.000000  11   7   1    93.261008
    0.000000  12   7   1    92.923444
    0.000000  13   7   1    92.587461
    0.000000  14   7   1    92.348488
    0.000000  15   7   1   999.999000
    0.000000   1   8   1   999.999000
    0.000000   2   8   1    90.014873
    0.000000   3   8   1    90.001778
    0.000000   4   8   1    90.010627
    0.000000   5   8   1    90.181780
    0.000000   6   8   1    90.353994
    0.000000   7   8   1    90.470442
    0.000000   8   8   1    90.502899
    0.000000   9   8   1    90.438452
    0.000000  10   8   1    90.276739
    0.000000  11   8   1    90.030467
    0.000000  12   8   1    89.728680
    0.000000  13   8   1    89.423512
    0.000000  14   8   1    89.201632
    0.000000  15   8   1   999.999000
    0.000000   1   9   1   999.999000
    0.000000   2   9   1    84.489483
    0.000000   3   9   1    84.479678
    0.000000   4   9   1    84.496859
    0.000000   5   9   1    84.613515
    0.000000   6   9   1    84.744368
    0.000000   7   9   1    84.837328
    0.000000   8   9   1    84.867851
